"race","strategy","tier","skill","source_file","status","memo"
"東京 芝 1800m","差し","recommended","しとやかな足取り","recommended\20260825_020844_109.png","ready",""
"東京 芝 1800m","差し","recommended","神速","recommended\20260825_020844_109.png","ready",""
"東京 芝 1800m","差し","recommended","快速","recommended\20260825_020844_109.png","ready",""
"東京 芝 1800m","差し","recommended","インスピレーション","recommended\20260825_020844_109.png","ready",""
"東京 芝 1800m","差し","recommended","溢れる情熱","recommended\20260825_020844_109.png","ready",""
"東京 芝 1800m","差し","recommended","実撃魂","recommended\20260825_020844_109.png","ready","manual_fix:実弾魂->実撃魂"
"東京 芝 1800m","差し","recommended","進出開始","recommended\20260825_020844_109.png","ready",""
"東京 芝 1800m","差し","recommended","千里の道","recommended\20260825_020844_109.png","ready",""
"東京 芝 1800m","差し","recommended","電光石火","recommended\20260825_020844_109.png","ready",""
"東京 芝 1800m","差し","recommended","自信家","recommended\20260825_020844_109.png","ready",""
"東京 芝 1800m","差し","recommended","ネバーギブアップ","recommended\20260825_020844_109.png","ready",""
"東京 芝 1800m","差し","recommended","機先の勝負","recommended\20260825_020844_109.png","ready",""
"東京 芝 1800m","差し","recommended","序盤巧者","recommended\20260825_020844_109.png","ready",""
"東京 芝 1800m","差し","recommended","激情","recommended\20260825_020844_109.png","ready","manual_fix:昂揚->激情"
"東京 芝 1800m","差し","recommended","滾る想い","recommended\20260825_020852_636.png","ready","manual_fix:漲る想い->滾る想い"
"東京 芝 1800m","差し","recommended","トキメキハート","recommended\20260825_020852_636.png","ready",""
"東京 芝 1800m","差し","recommended","胸の高鳴り","recommended\20260825_020852_636.png","ready","manual_fix:胸の言鳴り->胸の高鳴り"
"東京 芝 1800m","差し","recommended","本能の解放","recommended\20260825_020852_636.png","ready",""
"東京 芝 1800m","差し","recommended","むきだしの情熱","recommended\20260825_020852_636.png","ready",""
"東京 芝 1800m","差し","recommended","用意周到","recommended\20260825_020852_636.png","ready",""
"東京 芝 1800m","差し","recommended","下準備","recommended\20260825_020852_636.png","ready",""
"東京 芝 1800m","差し","recommended","英姿颯爽","recommended\20260825_020852_636.png","ready",""
"東京 芝 1800m","差し","recommended","ハイピッチ","recommended\20260825_020852_636.png","ready",""
"東京 芝 1800m","差し","recommended","真骨頂","recommended\20260825_020852_636.png","ready",""
"東京 芝 1800m","差し","recommended","一歩ずつ前へ","recommended\20260825_020852_636.png","ready",""
"東京 芝 1800m","差し","recommended","英俊豪傑","recommended\20260825_020852_636.png","ready",""
"東京 芝 1800m","差し","recommended","比類なき","recommended\20260825_020852_636.png","ready",""
"東京 芝 1800m","差し","recommended","ステップアップ","recommended\20260825_020852_636.png","ready",""
"東京 芝 1800m","差し","recommended","独立独歩","recommended\20260825_020901_109.png","ready",""
"東京 芝 1800m","差し","recommended","押し通る！","recommended\20260825_020901_109.png","ready",""
"東京 芝 1800m","差し","recommended","陽炎","recommended\20260825_020901_109.png","ready",""
"東京 芝 1800m","差し","recommended","静かな熱","recommended\20260825_020901_109.png","ready",""
"東京 芝 1800m","差し","recommended","この手に掴んだ未来","recommended\20260825_020901_109.png","ready",""
"東京 芝 1800m","差し","recommended","闘争本能","recommended\20260825_020901_109.png","ready",""
"東京 芝 1800m","差し","recommended","好戦的","recommended\20260825_020901_109.png","ready",""
"東京 芝 1800m","差し","recommended","解き放つ情念","recommended\20260825_020901_109.png","ready",""
"東京 芝 1800m","差し","recommended","好奇心","recommended\20260825_020901_109.png","ready",""
"東京 芝 1800m","差し","recommended","心惹かれて","recommended\20260825_020901_109.png","ready",""
"東京 芝 1800m","差し","recommended","まばたき厳禁！","recommended\20260825_020901_109.png","draft",""
"東京 芝 1800m","差し","recommended","シビれる走り","recommended\20260825_020901_109.png","ready",""
"東京 芝 1800m","差し","recommended","燃ゆる魂","recommended\20260825_020901_109.png","ready",""
"東京 芝 1800m","差し","recommended","灯を胸に","recommended\20260825_020901_109.png","ready",""
"東京 芝 1800m","差し","recommended","行雲流水","recommended\20260825_020910_631.png","ready",""
"東京 芝 1800m","差し","recommended","淀みなし","recommended\20260825_020910_631.png","ready",""
"東京 芝 1800m","差し","recommended","有志竟成","recommended\20260825_020910_631.png","ready",""
"東京 芝 1800m","差し","recommended","大志を抱いて","recommended\20260825_020910_631.png","ready",""
"東京 芝 1800m","差し","recommended","元気溌剌","recommended\20260825_020910_631.png","ready",""
"東京 芝 1800m","差し","recommended","溌剌","recommended\20260825_020910_631.png","ready","manual_fix:飛燕->溌剌"
"東京 芝 1800m","差し","recommended","前人未到","recommended\20260825_020910_631.png","ready",""
"東京 芝 1800m","差し","recommended","巨歩","recommended\20260825_020910_631.png","ready",""
"東京 芝 1800m","差し","recommended","阿吽の呼吸","recommended\20260825_020910_631.png","ready",""
"東京 芝 1800m","差し","recommended","一騎当千","recommended\20260825_020910_631.png","ready",""
"東京 芝 1800m","差し","recommended","大立ち回り","recommended\20260825_020910_631.png","ready",""
"東京 芝 1800m","差し","recommended","流れに任せて","recommended\20260825_020910_631.png","ready",""
"東京 芝 1800m","差し","recommended","追尾","recommended\20260825_020910_631.png","ready",""
"東京 芝 1800m","差し","recommended","聖女の挑戦","recommended\20260825_020910_631.png","ready",""
"東京 芝 1800m","差し","recommended","いざ我が道へ！","recommended\20260825_020920_689.png","ready",""
"東京 芝 1800m","差し","recommended","連綿","recommended\20260825_020920_689.png","ready","manual_fix:連結->連綿"
"東京 芝 1800m","差し","recommended","素質の証明","recommended\20260825_020920_689.png","ready",""
"東京 芝 1800m","差し","recommended","前だけ見据えて","recommended\20260825_020920_689.png","ready",""
"東京 芝 1800m","差し","recommended","レースの真髄・速","recommended\20260825_020920_689.png","ready",""
"東京 芝 1800m","差し","recommended","レースの真髄・体","recommended\20260825_020920_689.png","ready",""
"東京 芝 1800m","差し","recommended","いつまでも健やかに","recommended\20260825_020920_689.png","ready",""
"東京 芝 1800m","差し","recommended","極上の感謝を！","recommended\20260825_020920_689.png","ready",""
"東京 芝 1800m","差し","recommended","恩返し、召し上がれ","recommended\20260825_020920_689.png","ready",""
"東京 芝 1800m","差し","super_recommended","左回り◎","super\20260825_020740_188.png","ready",""
"東京 芝 1800m","差し","super_recommended","左回り○","super\20260825_020740_188.png","ready",""
"東京 芝 1800m","差し","super_recommended","秋ウマ娘◎","super\20260825_020740_188.png","ready",""
"東京 芝 1800m","差し","super_recommended","秋ウマ娘○","super\20260825_020740_188.png","ready",""
"東京 芝 1800m","差し","super_recommended","乗り換え上手","super\20260825_020740_188.png","ready",""
"東京 芝 1800m","差し","super_recommended","差し切り体勢","super\20260825_020740_188.png","ready",""
"東京 芝 1800m","差し","super_recommended","マイル直線◎","super\20260825_020740_188.png","ready",""
"東京 芝 1800m","差し","super_recommended","マイル直線○","super\20260825_020740_188.png","ready",""
"東京 芝 1800m","差し","super_recommended","マイルコーナー◎","super\20260825_020740_188.png","ready",""
"東京 芝 1800m","差し","super_recommended","マイルコーナー○","super\20260825_020740_188.png","ready",""
"東京 芝 1800m","差し","super_recommended","差し直線◎","super\20260825_020740_188.png","ready",""
"東京 芝 1800m","差し","super_recommended","差し直線○","super\20260825_020740_188.png","ready",""
"東京 芝 1800m","差し","super_recommended","差しコーナー◎","super\20260825_020755_211.png","ready",""
"東京 芝 1800m","差し","super_recommended","差しコーナー○","super\20260825_020755_211.png","ready",""
"東京 芝 1800m","差し","super_recommended","尻尾上がり","super\20260825_020755_211.png","ready",""
"東京 芝 1800m","差し","super_recommended","尻尾の滝登り","super\20260825_020755_211.png","ready","manual_fix:尻尾の海渡り->尻尾の滝登り"
"東京 芝 1800m","差し","super_recommended","電光石火","super\20260825_020755_211.png","ready",""
"東京 芝 1800m","差し","super_recommended","一足飛び","super\20260825_020755_211.png","ready",""
"東京 芝 1800m","差し","super_recommended","天真爛漫","super\20260825_020755_211.png","ready",""
"東京 芝 1800m","差し","super_recommended","足任せ","super\20260825_020755_211.png","ready","manual_fix:足かせ->足任せ"
"東京 芝 1800m","差し","super_recommended","星の煌き","super\20260825_020755_211.png","draft",""
"東京 芝 1800m","追込","recommended","府中の申し子","recommended\20260825_021011_025.png","ready","visual_confirmed"
"東京 芝 1800m","追込","recommended","良バ場の鬼","recommended\20260825_021011_025.png","ready",""
"東京 芝 1800m","追込","recommended","弧線のプロフェッサー","recommended\20260825_021011_025.png","ready",""
"東京 芝 1800m","追込","recommended","コーナー巧者○","recommended\20260825_021011_025.png","ready","visual_confirmed"
"東京 芝 1800m","追込","recommended","ハヤテ一文字","recommended\20260825_021011_025.png","ready",""
"東京 芝 1800m","追込","recommended","直線巧者","recommended\20260825_021011_025.png","ready",""
"東京 芝 1800m","追込","recommended","ノンストップガール","recommended\20260825_021011_025.png","ready",""
"東京 芝 1800m","追込","recommended","垂れウマ回避","recommended\20260825_021011_025.png","ready",""
"東京 芝 1800m","追込","recommended","全身全霊","recommended\20260825_021011_025.png","ready",""
"東京 芝 1800m","追込","recommended","末脚","recommended\20260825_021011_025.png","ready",""
"東京 芝 1800m","追込","recommended","疾風怒濤","recommended\20260825_021011_025.png","ready",""
"東京 芝 1800m","追込","recommended","仕掛け抜群","recommended\20260825_021011_025.png","ready",""
"東京 芝 1800m","追込","recommended","慧眼","recommended\20260825_021023_057.png","ready",""
"東京 芝 1800m","追込","recommended","逃げためらい","recommended\20260825_021023_057.png","ready",""
"東京 芝 1800m","追込","recommended","先行ためらい","recommended\20260825_021023_057.png","ready",""
"東京 芝 1800m","追込","recommended","差しためらい","recommended\20260825_021023_057.png","ready",""
"東京 芝 1800m","追込","recommended","追込ためらい","recommended\20260825_021023_057.png","ready",""
"東京 芝 1800m","追込","recommended","姉御肌","recommended\20260825_021023_057.png","ready",""
"東京 芝 1800m","追込","recommended","負けん気","recommended\20260825_021023_057.png","ready",""
"東京 芝 1800m","追込","recommended","布陣","recommended\20260825_021023_057.png","ready",""
"東京 芝 1800m","追込","recommended","布石","recommended\20260825_021023_057.png","ready",""
"東京 芝 1800m","追込","recommended","熱いまなざし","recommended\20260825_021023_057.png","ready",""
"東京 芝 1800m","追込","recommended","まなざし","recommended\20260825_021023_057.png","ready",""
"東京 芝 1800m","追込","recommended","ウマ好み","recommended\20260825_021023_057.png","ready",""
"東京 芝 1800m","追込","recommended","ウママニア","recommended\20260825_021023_057.png","ready",""
"東京 芝 1800m","追込","recommended","スリップストリーム","recommended\20260825_021023_057.png","ready",""
"東京 芝 1800m","追込","recommended","いいとこ入った！","recommended\20260825_021033_632.png","ready",""
"東京 芝 1800m","追込","recommended","遊びはおしまいっ！","recommended\20260825_021033_632.png","ready",""
"東京 芝 1800m","追込","recommended","お先に失礼っ！","recommended\20260825_021033_632.png","ready",""
"東京 芝 1800m","追込","recommended","強攻策","recommended\20260825_021033_632.png","ready",""
"東京 芝 1800m","追込","recommended","至高のダウンヒラー","recommended\20260825_021033_632.png","ready",""
"東京 芝 1800m","追込","recommended","下り坂巧者","recommended\20260825_021033_632.png","ready",""
"東京 芝 1800m","追込","recommended","ブレイクスルー","recommended\20260825_021033_632.png","ready",""
"東京 芝 1800m","追込","recommended","打開策","recommended\20260825_021033_632.png","ready",""
"東京 芝 1800m","追込","recommended","優位形成","recommended\20260825_021033_632.png","ready",""
"東京 芝 1800m","追込","recommended","しとやかな足取り","recommended\20260825_021033_632.png","ready",""
"東京 芝 1800m","追込","recommended","神速","recommended\20260825_021033_632.png","ready",""
"東京 芝 1800m","追込","recommended","快速","recommended\20260825_021033_632.png","ready",""
"東京 芝 1800m","追込","recommended","電光石火","recommended\20260825_021033_632.png","ready",""
"東京 芝 1800m","追込","recommended","自信家","recommended\20260825_021033_632.png","ready",""
"東京 芝 1800m","追込","recommended","ネバーギブアップ","recommended\20260825_021043_043.png","ready",""
"東京 芝 1800m","追込","recommended","機先の勝負","recommended\20260825_021043_043.png","ready",""
"東京 芝 1800m","追込","recommended","序盤巧者","recommended\20260825_021043_043.png","ready","manual_fix:厚底巧者->序盤巧者"
"東京 芝 1800m","追込","recommended","飛翔脚","recommended\20260825_021043_043.png","ready",""
"東京 芝 1800m","追込","recommended","推力十分","recommended\20260825_021043_043.png","ready",""
"東京 芝 1800m","追込","recommended","一心不乱","recommended\20260825_021043_043.png","ready",""
"東京 芝 1800m","追込","recommended","惜しみなし","recommended\20260825_021043_043.png","ready",""
"東京 芝 1800m","追込","recommended","肉薄","recommended\20260825_021043_043.png","ready",""
"東京 芝 1800m","追込","recommended","影踏み","recommended\20260825_021043_043.png","ready",""
"東京 芝 1800m","追込","recommended","熱情","recommended\20260825_021043_043.png","ready",""
"東京 芝 1800m","追込","recommended","滾る想い","recommended\20260825_021043_043.png","ready","manual_fix:漲る想い->滾る想い"
"東京 芝 1800m","追込","recommended","掌握","recommended\20260825_021043_043.png","ready",""
"東京 芝 1800m","追込","recommended","トキメキハート","recommended\20260825_021043_043.png","ready",""
"東京 芝 1800m","追込","recommended","胸の高鳴り","recommended\20260825_021043_043.png","ready","manual_fix:脚の鳴り->胸の高鳴り"
"東京 芝 1800m","追込","super_recommended","左回り◎","super\20260825_020946_691.png","ready",""
"東京 芝 1800m","追込","super_recommended","左回り○","super\20260825_020946_691.png","ready",""
"東京 芝 1800m","追込","super_recommended","秋ウマ娘◎","super\20260825_020946_691.png","ready",""
"東京 芝 1800m","追込","super_recommended","秋ウマ娘○","super\20260825_020946_691.png","ready",""
"東京 芝 1800m","追込","super_recommended","マイル直線◎","super\20260825_020946_691.png","ready",""
"東京 芝 1800m","追込","super_recommended","マイル直線○","super\20260825_020946_691.png","ready",""
"東京 芝 1800m","追込","super_recommended","マイルコーナー◎","super\20260825_020946_691.png","ready",""
"東京 芝 1800m","追込","super_recommended","マイルコーナー○","super\20260825_020946_691.png","ready",""
"東京 芝 1800m","追込","super_recommended","追込直線◎","super\20260825_020946_691.png","ready",""
"東京 芝 1800m","追込","super_recommended","追込直線○","super\20260825_020946_691.png","ready",""
"東京 芝 1800m","追込","super_recommended","追込コーナー◎","super\20260825_020946_691.png","ready",""
"東京 芝 1800m","追込","super_recommended","追込コーナー○","super\20260825_020946_691.png","ready",""
"東京 芝 1800m","追込","super_recommended","尻尾上がり","super\20260825_020956_322.png","ready",""
"東京 芝 1800m","追込","super_recommended","尻尾の滝登り","super\20260825_020956_322.png","ready",""
"東京 芝 1800m","追込","super_recommended","電光石火","super\20260825_020956_322.png","ready",""
"東京 芝 1800m","追込","super_recommended","一足飛び","super\20260825_020956_322.png","ready",""
"東京 芝 1800m","追込","super_recommended","天真爛漫","super\20260825_020956_322.png","ready",""
"東京 芝 1800m","追込","super_recommended","足任せ","super\20260825_020956_322.png","ready",""
"東京 芝 1800m","追込","super_recommended","星の煌き","super\20260825_020956_322.png","ready","manual_fix:星の輝き->星の煌き"
