race,strategy,tier,skill,source_file,status,memo
東京 芝 2400m,差し,super_recommended,頂を目指して,スクリーンショット 2026-06-14 010327.png,draft,
東京 芝 2400m,差し,super_recommended,星の煌き,スクリーンショット 2026-06-14 010327.png,draft,auto_fix:星の煌めき->星の煌き
東京 芝 2400m,差し,recommended,差しコーナー○,スクリーンショット 2026-06-14 010327.png,draft,
東京 芝 2400m,差し,recommended,尻尾の滝登り,スクリーンショット 2026-06-14 010327.png,draft,
東京 芝 2400m,差し,recommended,ワンチャンス,スクリーンショット 2026-06-14 010327.png,draft,
東京 芝 2400m,差し,recommended,会心の一歩,スクリーンショット 2026-06-14 010327.png,draft,
東京 芝 2400m,差し,recommended,天賦の才,スクリーンショット 2026-06-14 010327.png,draft,
東京 芝 2400m,差し,recommended,もう一踏ん張り,スクリーンショット 2026-06-14 010327.png,draft,
東京 芝 2400m,差し,recommended,府中の申し子,スクリーンショット 2026-06-14 010332.png,draft,auto_fix:府中◎の申し子->府中の申し子
東京 芝 2400m,差し,recommended,道悪の鬼,スクリーンショット 2026-06-14 010332.png,draft,
東京 芝 2400m,差し,recommended,孤線のプロフェッサー,スクリーンショット 2026-06-14 010332.png,draft,
東京 芝 2400m,差し,recommended,コーナー巧者○,スクリーンショット 2026-06-14 010332.png,draft,
東京 芝 2400m,差し,recommended,ハヤテ一文字,スクリーンショット 2026-06-14 010332.png,draft,
東京 芝 2400m,差し,recommended,直線巧者,スクリーンショット 2026-06-14 010332.png,draft,
東京 芝 2400m,差し,recommended,ノンストップガール,スクリーンショット 2026-06-14 010332.png,draft,
東京 芝 2400m,差し,recommended,垂れウマ回避,スクリーンショット 2026-06-14 010332.png,draft,
東京 芝 2400m,差し,recommended,全身全霊,スクリーンショット 2026-06-14 010332.png,draft,
東京 芝 2400m,差し,recommended,末脚,スクリーンショット 2026-06-14 010332.png,draft,
東京 芝 2400m,差し,recommended,迅速果断,スクリーンショット 2026-06-14 010332.png,draft,
東京 芝 2400m,差し,recommended,位置取り押し上げ,スクリーンショット 2026-06-14 010332.png,draft,
東京 芝 2400m,差し,super_recommended,百万バリキ,スクリーンショット 2026-06-14 010337.png,draft,
東京 芝 2400m,差し,super_recommended,ウマ好み,スクリーンショット 2026-06-14 010337.png,draft,
東京 芝 2400m,差し,super_recommended,スリップストリーム,スクリーンショット 2026-06-14 010337.png,draft,
東京 芝 2400m,差し,super_recommended,遊びはおしまいっ!,スクリーンショット 2026-06-14 010337.png,draft,
東京 芝 2400m,差し,super_recommended,決死の覚悟,スクリーンショット 2026-06-14 010337.png,draft,
東京 芝 2400m,差し,super_recommended,気炎万丈,スクリーンショット 2026-06-14 010337.png,draft,
東京 芝 2400m,差し,super_recommended,高揚感,スクリーンショット 2026-06-14 010337.png,draft,
東京 芝 2400m,差し,recommended,十万バリキ,スクリーンショット 2026-06-14 010337.png,draft,
東京 芝 2400m,差し,recommended,ウママニア,スクリーンショット 2026-06-14 010337.png,draft,
東京 芝 2400m,差し,recommended,いいとこ入った!,スクリーンショット 2026-06-14 010337.png,draft,
東京 芝 2400m,差し,recommended,お先に失礼っ!,スクリーンショット 2026-06-14 010337.png,draft,
東京 芝 2400m,差し,recommended,ありったけ,スクリーンショット 2026-06-14 010337.png,draft,
東京 芝 2400m,差し,recommended,闘争心,スクリーンショット 2026-06-14 010337.png,draft,
東京 芝 2400m,差し,recommended,前のめり,スクリーンショット 2026-06-14 010337.png,draft,
東京 芝 2400m,差し,super_recommended,大胆不敵,スクリーンショット 2026-06-14 010342.png,draft,
東京 芝 2400m,差し,super_recommended,勇往邁進,スクリーンショット 2026-06-14 010342.png,draft,
東京 芝 2400m,差し,super_recommended,至高のダウンヒラー,スクリーンショット 2026-06-14 010342.png,draft,
東京 芝 2400m,差し,super_recommended,トップギア,スクリーンショット 2026-06-14 010342.png,draft,
東京 芝 2400m,差し,super_recommended,猛追,スクリーンショット 2026-06-14 010342.png,draft,
東京 芝 2400m,差し,super_recommended,天衣無縫,スクリーンショット 2026-06-14 010342.png,draft,
東京 芝 2400m,差し,super_recommended,優位形成,スクリーンショット 2026-06-14 010342.png,draft,
東京 芝 2400m,差し,recommended,恐れぬ心,スクリーンショット 2026-06-14 010342.png,draft,
東京 芝 2400m,差し,recommended,フルスロットル,スクリーンショット 2026-06-14 010342.png,draft,
東京 芝 2400m,差し,recommended,下り坂巧者,スクリーンショット 2026-06-14 010342.png,draft,
東京 芝 2400m,差し,recommended,キレる脚,スクリーンショット 2026-06-14 010342.png,draft,
東京 芝 2400m,差し,recommended,食らいつき,スクリーンショット 2026-06-14 010342.png,draft,
東京 芝 2400m,差し,recommended,型破り,スクリーンショット 2026-06-14 010342.png,draft,
東京 芝 2400m,差し,recommended,しとやかな足取り,スクリーンショット 2026-06-14 010342.png,draft,
東京 芝 2400m,差し,super_recommended,神速,スクリーンショット 2026-06-14 010347.png,draft,
東京 芝 2400m,差し,super_recommended,ルミネセンス,スクリーンショット 2026-06-14 010347.png,draft,
東京 芝 2400m,差し,super_recommended,インスピレーション,スクリーンショット 2026-06-14 010347.png,draft,
東京 芝 2400m,差し,super_recommended,突撃魂,スクリーンショット 2026-06-14 010347.png,draft,
東京 芝 2400m,差し,super_recommended,千里の道,スクリーンショット 2026-06-14 010347.png,draft,
東京 芝 2400m,差し,super_recommended,自信家,スクリーンショット 2026-06-14 010347.png,draft,
東京 芝 2400m,差し,super_recommended,込み上げる熱,スクリーンショット 2026-06-14 010347.png,draft,
東京 芝 2400m,差し,recommended,快速,スクリーンショット 2026-06-14 010347.png,draft,
東京 芝 2400m,差し,recommended,イグニッション,スクリーンショット 2026-06-14 010347.png,draft,
東京 芝 2400m,差し,recommended,溢れる情熱,スクリーンショット 2026-06-14 010347.png,draft,
東京 芝 2400m,差し,recommended,進出開始,スクリーンショット 2026-06-14 010347.png,draft,
東京 芝 2400m,差し,recommended,雲蒸竜変,スクリーンショット 2026-06-14 010347.png,draft,
東京 芝 2400m,差し,recommended,昂る鼓動,スクリーンショット 2026-06-14 010347.png,draft,
東京 芝 2400m,差し,recommended,ネバーギブアップ,スクリーンショット 2026-06-14 010347.png,draft,
東京 芝 2400m,差し,super_recommended,機先の勝負,スクリーンショット 2026-06-14 010352.png,draft,
東京 芝 2400m,差し,super_recommended,怜悧清澄,スクリーンショット 2026-06-14 010352.png,draft,auto_fix:怜悧狡猾->怜悧清澄
東京 芝 2400m,差し,super_recommended,むきだしの情熱,スクリーンショット 2026-06-14 010352.png,draft,
東京 芝 2400m,差し,super_recommended,切り替え上手,スクリーンショット 2026-06-14 010352.png,draft,
東京 芝 2400m,差し,super_recommended,烈火の如く,スクリーンショット 2026-06-14 010352.png,draft,
東京 芝 2400m,差し,super_recommended,用意周到,スクリーンショット 2026-06-14 010352.png,draft,
東京 芝 2400m,差し,super_recommended,真骨頂,スクリーンショット 2026-06-14 010352.png,draft,
東京 芝 2400m,差し,recommended,序盤巧者,スクリーンショット 2026-06-14 010352.png,draft,
東京 芝 2400m,差し,recommended,本能の解放,スクリーンショット 2026-06-14 010352.png,draft,
東京 芝 2400m,差し,recommended,一気呵成,スクリーンショット 2026-06-14 010352.png,draft,
東京 芝 2400m,差し,recommended,連鎖反応,スクリーンショット 2026-06-14 010352.png,draft,
東京 芝 2400m,差し,recommended,急襲,スクリーンショット 2026-06-14 010352.png,draft,
東京 芝 2400m,差し,recommended,下準備,スクリーンショット 2026-06-14 010352.png,draft,
東京 芝 2400m,差し,recommended,一歩ずつ前へ,スクリーンショット 2026-06-14 010352.png,draft,
東京 芝 2400m,差し,super_recommended,後の先,スクリーンショット 2026-06-14 010359.png,draft,
東京 芝 2400m,差し,super_recommended,躍動,スクリーンショット 2026-06-14 010359.png,draft,
東京 芝 2400m,差し,super_recommended,比類なき,スクリーンショット 2026-06-14 010359.png,draft,
東京 芝 2400m,差し,super_recommended,覇気十分,スクリーンショット 2026-06-14 010359.png,draft,
東京 芝 2400m,差し,super_recommended,足がかり,スクリーンショット 2026-06-14 010359.png,draft,
東京 芝 2400m,差し,super_recommended,押し通る!,スクリーンショット 2026-06-14 010359.png,draft,
東京 芝 2400m,差し,super_recommended,唯一無二,スクリーンショット 2026-06-14 010359.png,draft,
東京 芝 2400m,差し,recommended,才気煥発,スクリーンショット 2026-06-14 010359.png,draft,
東京 芝 2400m,差し,recommended,英俊豪傑,スクリーンショット 2026-06-14 010359.png,draft,
東京 芝 2400m,差し,recommended,瞬閃,スクリーンショット 2026-06-14 010359.png,draft,
東京 芝 2400m,差し,recommended,突破口,スクリーンショット 2026-06-14 010359.png,draft,
東京 芝 2400m,差し,recommended,独立独歩,スクリーンショット 2026-06-14 010359.png,draft,
東京 芝 2400m,差し,recommended,ストレートハート,スクリーンショット 2026-06-14 010359.png,draft,
東京 芝 2400m,差し,recommended,夢への挑戦,スクリーンショット 2026-06-14 010359.png,draft,
東京 芝 2400m,差し,super_recommended,パスファインダー,スクリーンショット 2026-06-14 010404.png,draft,
東京 芝 2400m,差し,super_recommended,怒涛の追い上げ,スクリーンショット 2026-06-14 010404.png,draft,
東京 芝 2400m,差し,super_recommended,静かな熱,スクリーンショット 2026-06-14 010404.png,draft,
東京 芝 2400m,差し,super_recommended,不屈の闘志,スクリーンショット 2026-06-14 010404.png,draft,
東京 芝 2400m,差し,super_recommended,刹那の勝機,スクリーンショット 2026-06-14 010404.png,draft,
東京 芝 2400m,差し,super_recommended,闘争本能,スクリーンショット 2026-06-14 010404.png,draft,
東京 芝 2400m,差し,super_recommended,解き放つ情念,スクリーンショット 2026-06-14 010404.png,draft,
東京 芝 2400m,差し,recommended,活路を拓く!,スクリーンショット 2026-06-14 010404.png,draft,
東京 芝 2400m,差し,recommended,陽炎,スクリーンショット 2026-06-14 010404.png,draft,
東京 芝 2400m,差し,recommended,秘めたる闘魂,スクリーンショット 2026-06-14 010404.png,draft,
東京 芝 2400m,差し,recommended,この手に掴んだ未来,スクリーンショット 2026-06-14 010404.png,draft,
東京 芝 2400m,差し,recommended,間隙を突いて,スクリーンショット 2026-06-14 010404.png,draft,
東京 芝 2400m,差し,recommended,好戦的,スクリーンショット 2026-06-14 010404.png,draft,
東京 芝 2400m,差し,recommended,内なる獣,スクリーンショット 2026-06-14 010404.png,draft,
東京 芝 2400m,差し,super_recommended,才色兼備,スクリーンショット 2026-06-14 010410.png,draft,
東京 芝 2400m,差し,super_recommended,心惹かれて,スクリーンショット 2026-06-14 010410.png,draft,
東京 芝 2400m,差し,super_recommended,気ままな足取り,スクリーンショット 2026-06-14 010410.png,draft,
東京 芝 2400m,差し,super_recommended,千紫万紅,スクリーンショット 2026-06-14 010410.png,draft,
東京 芝 2400m,差し,super_recommended,華麗な足取り,スクリーンショット 2026-06-14 010410.png,draft,
東京 芝 2400m,差し,super_recommended,灯を胸に,スクリーンショット 2026-06-14 010410.png,draft,
東京 芝 2400m,差し,super_recommended,淀みなし,スクリーンショット 2026-06-14 010410.png,draft,
東京 芝 2400m,差し,recommended,好奇心,スクリーンショット 2026-06-14 010410.png,draft,
東京 芝 2400m,差し,recommended,自由奔放,スクリーンショット 2026-06-14 010410.png,draft,
東京 芝 2400m,差し,recommended,麒麟児,スクリーンショット 2026-06-14 010410.png,draft,
東京 芝 2400m,差し,recommended,錦上添花,スクリーンショット 2026-06-14 010410.png,draft,
東京 芝 2400m,差し,recommended,燃ゆる魂,スクリーンショット 2026-06-14 010410.png,draft,
東京 芝 2400m,差し,recommended,行雲流水,スクリーンショット 2026-06-14 010410.png,draft,
東京 芝 2400m,差し,recommended,遥か先へ,スクリーンショット 2026-06-14 010410.png,draft,
東京 芝 2400m,差し,super_recommended,勝負を賭けて,スクリーンショット 2026-06-14 010414.png,draft,
東京 芝 2400m,差し,super_recommended,大志を抱いて,スクリーンショット 2026-06-14 010414.png,draft,
東京 芝 2400m,差し,super_recommended,前人未到,スクリーンショット 2026-06-14 010414.png,draft,
東京 芝 2400m,差し,super_recommended,戦略家,スクリーンショット 2026-06-14 010414.png,draft,
東京 芝 2400m,差し,super_recommended,一騎当千,スクリーンショット 2026-06-14 010414.png,draft,
東京 芝 2400m,差し,super_recommended,流れに任せて,スクリーンショット 2026-06-14 010414.png,draft,
東京 芝 2400m,差し,super_recommended,聖女の試練,スクリーンショット 2026-06-14 010414.png,draft,
東京 芝 2400m,差し,recommended,有志竟成,スクリーンショット 2026-06-14 010414.png,draft,
東京 芝 2400m,差し,recommended,気丈夫,スクリーンショット 2026-06-14 010414.png,draft,
東京 芝 2400m,差し,recommended,巨歩,スクリーンショット 2026-06-14 010414.png,draft,tier_override:recommended
東京 芝 2400m,差し,recommended,阿吽の呼吸,スクリーンショット 2026-06-14 010414.png,draft,
東京 芝 2400m,差し,recommended,大立ち回り,スクリーンショット 2026-06-14 010414.png,draft,tier_override:recommended
東京 芝 2400m,差し,recommended,追尾,スクリーンショット 2026-06-14 010414.png,draft,tier_override:recommended
東京 芝 2400m,差し,recommended,聖女の挑戦,スクリーンショット 2026-06-14 010414.png,draft,tier_override:recommended
東京 芝 2400m,差し,super_recommended,レースの真髄・体,スクリーンショット 2026-06-14 010419.png,draft,
東京 芝 2400m,差し,super_recommended,アメリカンドリーム,スクリーンショット 2026-06-14 010419.png,draft,
東京 芝 2400m,先行,super_recommended,左回り◎,スクリーンショット 2026-06-14 010044.png,draft,
東京 芝 2400m,先行,super_recommended,左回り○,スクリーンショット 2026-06-14 010044.png,draft,
東京 芝 2400m,先行,super_recommended,春ウマ娘◎,スクリーンショット 2026-06-14 010044.png,draft,
東京 芝 2400m,先行,super_recommended,春ウマ娘○,スクリーンショット 2026-06-14 010044.png,draft,
東京 芝 2400m,先行,super_recommended,中距離直線◎,スクリーンショット 2026-06-14 010044.png,draft,
東京 芝 2400m,先行,super_recommended,中距離直線○,スクリーンショット 2026-06-14 010044.png,draft,
東京 芝 2400m,先行,super_recommended,中距離コーナー◎,スクリーンショット 2026-06-14 010044.png,draft,
東京 芝 2400m,先行,super_recommended,中距離コーナー○,スクリーンショット 2026-06-14 010044.png,draft,
東京 芝 2400m,先行,super_recommended,先行直線◎,スクリーンショット 2026-06-14 010044.png,draft,
東京 芝 2400m,先行,super_recommended,先行直線○,スクリーンショット 2026-06-14 010044.png,draft,
東京 芝 2400m,先行,super_recommended,先行コーナー◎,スクリーンショット 2026-06-14 010044.png,draft,
東京 芝 2400m,先行,super_recommended,先行コーナー○,スクリーンショット 2026-06-14 010044.png,draft,
東京 芝 2400m,先行,super_recommended,尻尾上がり,スクリーンショット 2026-06-14 010050.png,draft,
東京 芝 2400m,先行,super_recommended,尻尾の滝登り,スクリーンショット 2026-06-14 010050.png,draft,
東京 芝 2400m,先行,super_recommended,鍔迫り合い,スクリーンショット 2026-06-14 010050.png,draft,
東京 芝 2400m,先行,super_recommended,真っ向勝負,スクリーンショット 2026-06-14 010050.png,draft,
東京 芝 2400m,先行,recommended,シンギュラリティ,スクリーンショット 2026-06-14 010050.png,draft,
東京 芝 2400m,先行,recommended,探求心,スクリーンショット 2026-06-14 010050.png,draft,
東京 芝 2400m,先行,super_recommended,王手,スクリーンショット 2026-06-14 010050.png,draft,
東京 芝 2400m,先行,super_recommended,会心の一歩,スクリーンショット 2026-06-14 010050.png,draft,
東京 芝 2400m,先行,super_recommended,王道一途,スクリーンショット 2026-06-14 010050.png,draft,
東京 芝 2400m,先行,super_recommended,正面突破,スクリーンショット 2026-06-14 010050.png,draft,
東京 芝 2400m,先行,super_recommended,夢の舞台へ,スクリーンショット 2026-06-14 010050.png,draft,
東京 芝 2400m,先行,super_recommended,憧れを越えて,スクリーンショット 2026-06-14 010050.png,draft,
東京 芝 2400m,先行,super_recommended,もう一踏ん張り,スクリーンショット 2026-06-14 010050.png,draft,
東京 芝 2400m,先行,super_recommended,星の煌き,スクリーンショット 2026-06-14 010050.png,draft,auto_fix:星の輝き->星の煌き
東京 芝 2400m,先行,recommended,府中の申し子,スクリーンショット 2026-06-14 010055.png,draft,auto_fix:府中◎の申し子->府中の申し子
東京 芝 2400m,先行,recommended,弧線のプロフェッサー,スクリーンショット 2026-06-14 010055.png,draft,
東京 芝 2400m,先行,recommended,ハヤテ一文字,スクリーンショット 2026-06-14 010055.png,draft,
東京 芝 2400m,先行,recommended,ノンストップガール,スクリーンショット 2026-06-14 010055.png,draft,
東京 芝 2400m,先行,recommended,全身全霊,スクリーンショット 2026-06-14 010055.png,draft,
東京 芝 2400m,先行,recommended,キラーチューン,スクリーンショット 2026-06-14 010055.png,draft,
東京 芝 2400m,先行,recommended,道悪の鬼,スクリーンショット 2026-06-14 010055.png,draft,
東京 芝 2400m,先行,recommended,コーナー巧者○,スクリーンショット 2026-06-14 010055.png,draft,
東京 芝 2400m,先行,recommended,直線巧者,スクリーンショット 2026-06-14 010055.png,draft,
東京 芝 2400m,先行,recommended,垂れウマ回避,スクリーンショット 2026-06-14 010055.png,draft,
東京 芝 2400m,先行,recommended,末脚,スクリーンショット 2026-06-14 010055.png,draft,
東京 芝 2400m,先行,recommended,テンポアップ,スクリーンショット 2026-06-14 010055.png,draft,
東京 芝 2400m,先行,super_recommended,ウマ好み,スクリーンショット 2026-06-14 010059.png,draft,
東京 芝 2400m,先行,super_recommended,スリップストリーム,スクリーンショット 2026-06-14 010059.png,draft,
東京 芝 2400m,先行,super_recommended,遊びはおしまいっ!,スクリーンショット 2026-06-14 010059.png,draft,
東京 芝 2400m,先行,super_recommended,決死の覚悟,スクリーンショット 2026-06-14 010059.png,draft,
東京 芝 2400m,先行,super_recommended,気炎万丈,スクリーンショット 2026-06-14 010059.png,draft,
東京 芝 2400m,先行,super_recommended,至高のダウンヒラー,スクリーンショット 2026-06-14 010059.png,draft,
東京 芝 2400m,先行,super_recommended,アンストッパブル,スクリーンショット 2026-06-14 010059.png,draft,
東京 芝 2400m,先行,recommended,ウママニア,スクリーンショット 2026-06-14 010059.png,draft,
東京 芝 2400m,先行,recommended,いいとこ入った!,スクリーンショット 2026-06-14 010059.png,draft,
東京 芝 2400m,先行,recommended,お先に失礼っ!,スクリーンショット 2026-06-14 010059.png,draft,
東京 芝 2400m,先行,recommended,ありったけ,スクリーンショット 2026-06-14 010059.png,draft,
東京 芝 2400m,先行,recommended,闘争心,スクリーンショット 2026-06-14 010059.png,draft,
東京 芝 2400m,先行,recommended,下り坂巧者,スクリーンショット 2026-06-14 010059.png,draft,
東京 芝 2400m,先行,recommended,攻めの姿勢,スクリーンショット 2026-06-14 010059.png,draft,
東京 芝 2400m,先行,super_recommended,猛追,スクリーンショット 2026-06-14 010103.png,draft,
東京 芝 2400m,先行,super_recommended,優位形成,スクリーンショット 2026-06-14 010103.png,draft,
東京 芝 2400m,先行,super_recommended,神速,スクリーンショット 2026-06-14 010103.png,draft,
東京 芝 2400m,先行,super_recommended,ルミネセンス,スクリーンショット 2026-06-14 010103.png,draft,
東京 芝 2400m,先行,super_recommended,雲蒸竜変,スクリーンショット 2026-06-14 010103.png,draft,auto_fix:曇燕竜変->雲蒸竜変
東京 芝 2400m,先行,super_recommended,昂る鼓動,スクリーンショット 2026-06-14 010103.png,draft,
東京 芝 2400m,先行,super_recommended,ネバーギブアップ,スクリーンショット 2026-06-14 010103.png,draft,
東京 芝 2400m,先行,recommended,食らいつき,スクリーンショット 2026-06-14 010103.png,draft,
東京 芝 2400m,先行,recommended,しとやかな足取り,スクリーンショット 2026-06-14 010103.png,draft,
東京 芝 2400m,先行,recommended,快速,スクリーンショット 2026-06-14 010103.png,draft,
東京 芝 2400m,先行,recommended,イグニッション,スクリーンショット 2026-06-14 010103.png,draft,
東京 芝 2400m,先行,recommended,自信家,スクリーンショット 2026-06-14 010103.png,draft,
東京 芝 2400m,先行,recommended,込み上げる熱,スクリーンショット 2026-06-14 010103.png,draft,
東京 芝 2400m,先行,recommended,十全十美,スクリーンショット 2026-06-14 010103.png,draft,
東京 芝 2400m,先行,super_recommended,品行方正,スクリーンショット 2026-06-14 010107.png,draft,
東京 芝 2400m,先行,super_recommended,機先の勝負,スクリーンショット 2026-06-14 010107.png,draft,
東京 芝 2400m,先行,super_recommended,流星光底,スクリーンショット 2026-06-14 010107.png,draft,
東京 芝 2400m,先行,super_recommended,正攻法,スクリーンショット 2026-06-14 010107.png,draft,
東京 芝 2400m,先行,super_recommended,初志貫徹,スクリーンショット 2026-06-14 010107.png,draft,
東京 芝 2400m,先行,super_recommended,強者の証,スクリーンショット 2026-06-14 010107.png,draft,
東京 芝 2400m,先行,super_recommended,幕引き,スクリーンショット 2026-06-14 010107.png,draft,
東京 芝 2400m,先行,recommended,かっとばせ!,スクリーンショット 2026-06-14 010107.png,draft,
東京 芝 2400m,先行,recommended,序盤巧者,スクリーンショット 2026-06-14 010107.png,draft,
東京 芝 2400m,先行,recommended,飛躍の予感,スクリーンショット 2026-06-14 010107.png,draft,
東京 芝 2400m,先行,recommended,素直な一歩,スクリーンショット 2026-06-14 010107.png,draft,
東京 芝 2400m,先行,recommended,揺るがぬ信念,スクリーンショット 2026-06-14 010107.png,draft,
東京 芝 2400m,先行,recommended,さらなる高みへ,スクリーンショット 2026-06-14 010107.png,draft,
東京 芝 2400m,先行,recommended,決定打,スクリーンショット 2026-06-14 010107.png,draft,
東京 芝 2400m,先行,super_recommended,怜悧清澄,スクリーンショット 2026-06-14 010110.png,draft,auto_fix:怜悧狡猾->怜悧清澄
東京 芝 2400m,先行,super_recommended,影従打破,スクリーンショット 2026-06-14 010110.png,draft,auto_fix:影踏破->影従打破
東京 芝 2400m,先行,super_recommended,ハジける闘志,スクリーンショット 2026-06-14 010110.png,draft,
東京 芝 2400m,先行,super_recommended,連鎖反応,スクリーンショット 2026-06-14 010110.png,draft,
東京 芝 2400m,先行,super_recommended,正々堂々,スクリーンショット 2026-06-14 010110.png,draft,
東京 芝 2400m,先行,super_recommended,才気煥発,スクリーンショット 2026-06-14 010110.png,draft,
東京 芝 2400m,先行,super_recommended,猛烈激走,スクリーンショット 2026-06-14 010110.png,draft,
東京 芝 2400m,先行,super_recommended,英俊豪傑,スクリーンショット 2026-06-14 010110.png,draft,
東京 芝 2400m,先行,recommended,アグレッシブ,スクリーンショット 2026-06-14 010110.png,draft,
東京 芝 2400m,先行,recommended,逸る足取り,スクリーンショット 2026-06-14 010110.png,draft,auto_fix:昂る足取り->逸る足取り
東京 芝 2400m,先行,recommended,後の先,スクリーンショット 2026-06-14 010110.png,draft,
東京 芝 2400m,先行,recommended,己を信じて,スクリーンショット 2026-06-14 010110.png,draft,
東京 芝 2400m,先行,recommended,躍動,スクリーンショット 2026-06-14 010110.png,draft,
東京 芝 2400m,先行,recommended,みなぎる闘志,スクリーンショット 2026-06-14 010110.png,draft,
東京 芝 2400m,先行,super_recommended,比類なき,スクリーンショット 2026-06-14 010115.png,draft,
東京 芝 2400m,先行,super_recommended,夢への挑戦,スクリーンショット 2026-06-14 010115.png,draft,
東京 芝 2400m,先行,super_recommended,パスファインダー,スクリーンショット 2026-06-14 010115.png,draft,
東京 芝 2400m,先行,super_recommended,悠久走破,スクリーンショット 2026-06-14 010115.png,draft,
東京 芝 2400m,先行,super_recommended,解き放つ情念,スクリーンショット 2026-06-14 010115.png,draft,
東京 芝 2400m,先行,super_recommended,心惹かれて,スクリーンショット 2026-06-14 010115.png,draft,
東京 芝 2400m,先行,super_recommended,気ままな足取り,スクリーンショット 2026-06-14 010115.png,draft,
東京 芝 2400m,先行,recommended,唯一無二,スクリーンショット 2026-06-14 010115.png,draft,
東京 芝 2400m,先行,recommended,光明,スクリーンショット 2026-06-14 010115.png,draft,
東京 芝 2400m,先行,recommended,活路を拓く!,スクリーンショット 2026-06-14 010115.png,draft,
東京 芝 2400m,先行,recommended,この手に掴んだ未来,スクリーンショット 2026-06-14 010115.png,draft,
東京 芝 2400m,先行,recommended,好奇心,スクリーンショット 2026-06-14 010115.png,draft,
東京 芝 2400m,先行,recommended,自由奔放,スクリーンショット 2026-06-14 010115.png,draft,
東京 芝 2400m,先行,recommended,麒麟児,スクリーンショット 2026-06-14 010115.png,draft,
東京 芝 2400m,先行,super_recommended,開花,スクリーンショット 2026-06-14 010118.png,draft,
東京 芝 2400m,先行,super_recommended,迸る気迫,スクリーンショット 2026-06-14 010118.png,draft,
東京 芝 2400m,先行,super_recommended,力業,スクリーンショット 2026-06-14 010118.png,draft,
東京 芝 2400m,先行,super_recommended,錦上添花,スクリーンショット 2026-06-14 010118.png,draft,
東京 芝 2400m,先行,super_recommended,燃ゆる魂,スクリーンショット 2026-06-14 010118.png,draft,
東京 芝 2400m,先行,super_recommended,順風満帆,スクリーンショット 2026-06-14 010118.png,draft,
東京 芝 2400m,先行,super_recommended,大車輪,スクリーンショット 2026-06-14 010118.png,draft,
東京 芝 2400m,先行,recommended,目覚めの時,スクリーンショット 2026-06-14 010118.png,draft,
東京 芝 2400m,先行,recommended,意地っ張り,スクリーンショット 2026-06-14 010118.png,draft,
東京 芝 2400m,先行,recommended,千鍛万錬,スクリーンショット 2026-06-14 010118.png,draft,
東京 芝 2400m,先行,recommended,華麗な足取り,スクリーンショット 2026-06-14 010118.png,draft,
東京 芝 2400m,先行,recommended,灯を胸に,スクリーンショット 2026-06-14 010118.png,draft,
東京 芝 2400m,先行,recommended,気持ちを乗せて,スクリーンショット 2026-06-14 010118.png,draft,
東京 芝 2400m,先行,recommended,余勢を駆って,スクリーンショット 2026-06-14 010118.png,draft,
東京 芝 2400m,先行,super_recommended,行雲流水,スクリーンショット 2026-06-14 010122.png,draft,
東京 芝 2400m,先行,super_recommended,遥か先へ,スクリーンショット 2026-06-14 010122.png,draft,
東京 芝 2400m,先行,super_recommended,気丈夫,スクリーンショット 2026-06-14 010122.png,draft,
東京 芝 2400m,先行,super_recommended,前人未到,スクリーンショット 2026-06-14 010122.png,draft,
東京 芝 2400m,先行,super_recommended,戦略家,スクリーンショット 2026-06-14 010122.png,draft,
東京 芝 2400m,先行,super_recommended,百花繚乱,スクリーンショット 2026-06-14 010122.png,draft,
東京 芝 2400m,先行,super_recommended,大立ち回り,スクリーンショット 2026-06-14 010122.png,draft,
東京 芝 2400m,先行,recommended,淀みなし,スクリーンショット 2026-06-14 010122.png,draft,
東京 芝 2400m,先行,recommended,勝負を懸けて,スクリーンショット 2026-06-14 010122.png,draft,
東京 芝 2400m,先行,recommended,ぶっちぎり!,スクリーンショット 2026-06-14 010122.png,draft,
東京 芝 2400m,先行,recommended,巨歩,スクリーンショット 2026-06-14 010122.png,draft,
東京 芝 2400m,先行,recommended,パラダイムシフト,スクリーンショット 2026-06-14 010122.png,draft,
東京 芝 2400m,先行,recommended,阿吽の呼吸,スクリーンショット 2026-06-14 010122.png,draft,
東京 芝 2400m,先行,recommended,流れに任せて,スクリーンショット 2026-06-14 010122.png,draft,
東京 芝 2400m,先行,super_recommended,憂いなし,スクリーンショット 2026-06-14 010125.png,draft,auto_fix:曇りなし->憂いなし
東京 芝 2400m,先行,super_recommended,レースの真髄・体,スクリーンショット 2026-06-14 010125.png,draft,
東京 芝 2400m,先行,super_recommended,アメリカンドリーム,スクリーンショット 2026-06-14 010125.png,draft,
東京 芝 2400m,先行,recommended,レースの真髄・速,スクリーンショット 2026-06-14 010125.png,draft,
東京 芝 2400m,先行,recommended,情熱と挑戦の先の栄光,スクリーンショット 2026-06-14 010125.png,draft,
